PC1,PC2,cohort
0.1762059771677569,-1.1192583685476079,clinic
0.30610334226422065,-0.8955718665761198,clinic
5.570922397453371,-0.7543967106612218,clinic
0.1762059771677569,-1.1192583685476079,clinic
0.30610334226422065,-0.8955718665761198,clinic
7.297913504860327,-1.661383310596941,clinic
8.675988137431585,-0.8175550386441236,clinic
5.570922397453371,-0.7543967106612218,clinic
0.1762059771677569,-1.1192583685476079,clinic
0.30610334226422065,-0.8955718665761198,clinic
-2.0921535314096564,0.5809525231270949,clinic
-2.5553741471934126,-1.9664823264803941,clinic
-2.5802291826266313,-1.1540730952272362,clinic
-2.0921535314096564,0.5809525231270949,clinic
-2.5553741471934126,-1.9664823264803941,clinic
-2.5802291826266313,-1.1540730952272362,clinic
0.4777327162415469,-1.824499775889387,clinic
-3.310503081534912,-1.3864420842963923,clinic
3.281345227884855,-1.8760462106447422,clinic
2.2295972150230456,-1.789211894010969,clinic
-2.0921535314096564,0.5809525231270949,clinic
-2.5553741471934126,-1.9664823264803941,clinic
-2.5802291826266313,-1.1540730952272362,clinic
-1.8944553303482432,0.06822551977303386,clinic
-1.1816666467039008,1.0174653077891058,clinic
-1.593577817954253,0.8177890626223782,clinic
-2.25625743822728,-1.3080884164322049,clinic
-1.1816666467039008,1.0174653077891058,clinic
-1.593577817954253,0.8177890626223782,clinic
-2.25625743822728,-1.3080884164322049,clinic
-2.068936254847826,3.754694956386494,clinic
-1.4261320974154181,7.257194827250993,clinic
-1.9427932714630591,3.193489127707228,clinic
-1.9374406928361756,2.673624395056297,clinic
-2.6246116719223775,-2.0149505345315446,clinic
-1.1816666467039008,1.0174653077891058,clinic
-1.593577817954253,0.8177890626223782,clinic
-2.25625743822728,-1.3080884164322049,clinic
-2.1899028590136105,-0.6895347696192851,clinic
-3.2968111563273728,-1.3129202569168545,clinic
-1.7641702011392177,0.10489366101333872,clinic
-2.1899028590136105,-0.6895347696192851,clinic
-3.2968111563273728,-1.3129202569168545,clinic
-1.7641702011392177,0.10489366101333872,clinic
-2.1899028590136105,-0.6895347696192851,clinic
-3.2968111563273728,-1.3129202569168545,clinic
-1.7641702011392177,0.10489366101333872,clinic
-3.1670131772451406,-0.4608105376356174,clinic
-2.686906035507813,0.3714651425811351,clinic
-3.4369341003644007,-0.9520711016356098,clinic
-3.1670131772451406,-0.4608105376356174,clinic
-2.686906035507813,0.3714651425811351,clinic
-3.4369341003644007,-0.9520711016356098,clinic
-2.9042634023802516,-0.09722780242046516,clinic
-1.146788700710106,-1.399319639538502,clinic
-2.3777801838026993,-2.065510921855525,clinic
1.8517175317869958,-0.20808143002748422,clinic
-3.1670131772451406,-0.4608105376356174,clinic
-2.686906035507813,0.3714651425811351,clinic
-3.4369341003644007,-0.9520711016356098,clinic
-3.2114770630057556,-0.27429707380099994,clinic
-2.7538587492041957,-0.6451687945575729,clinic
-2.0184792111874748,-0.7766306332631636,clinic
-3.2114770630057556,-0.27429707380099994,clinic
-2.7538587492041957,-0.6451687945575729,clinic
-2.0184792111874748,-0.7766306332631636,clinic
0.2030653324237211,4.169011106342988,clinic
-1.0372369456946646,-1.302883933690617,clinic
-3.598353591961775,-1.4289403378878336,clinic
-2.5537587756497637,-1.3712736715429954,clinic
1.9021129870281352,-1.083350909003427,clinic
